Age,AnnualIncome,CreditScore,EducationLevel,Experience,LoanAmount,LoanDuration,NumberOfDependents,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,RiskScore,EmploymentStatus_Self-Employed,EmploymentStatus_Unemployed,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widowed,HomeOwnershipStatus_Other,HomeOwnershipStatus_Own,HomeOwnershipStatus_Rent,LoanPurpose_Debt Consolidation,LoanPurpose_Education,LoanPurpose_Home,LoanPurpose_Other,LoanApproved
41,73554,590,3,19,13778,38,0,729,0,1,0,0,0,0,23,23,310,1129,41493,7938,6129,0,5,33554,0,0,517,0,42,0,0,0,0,0,0,0,0,0,0,0,0,1
42,49958,594,1,20,10476,44,2,168,0,1,1,0,0,0,24,11,10946,1630,40123,1775,4162,0,5,38347,0,0,334,0,47,0,0,1,0,0,0,0,0,0,0,0,0,1
64,89359,581,2,39,20628,47,2,436,0,3,0,0,0,0,22,13,1122,5219,70109,10201,7446,0,4,59908,0,0,659,0,41,0,0,1,0,0,0,0,0,0,0,0,0,1
41,112547,554,1,19,15956,79,2,411,0,3,1,0,0,0,22,18,2850,2056,13711,18163,9378,0,2,9604,0,0,431,0,40,0,0,0,0,0,0,1,0,0,0,0,0,1
42,77652,622,3,18,24178,60,2,1018,0,2,1,0,0,0,26,20,1783,1233,19544,40891,6470,0,4,8308,0,0,662,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1
58,75338,603,3,34,11831,31,0,263,0,2,0,0,0,0,28,14,5861,5344,58554,5799,6277,0,5,52754,0,0,529,0,40,0,0,1,0,0,0,0,0,0,0,0,0,1
44,114849,606,3,19,15067,30,0,440,0,1,1,0,0,0,19,19,8330,1672,71842,29150,9570,0,3,42691,0,0,668,0,43,0,0,0,0,0,0,0,0,0,0,1,0,1
39,50112,597,3,17,13807,40,2,226,0,3,0,0,0,0,22,13,11741,758,175380,17876,4175,0,5,157503,0,0,479,0,38,0,0,0,0,0,0,0,0,0,0,0,0,1
49,75905,577,3,26,19986,36,1,648,0,4,0,0,0,0,27,16,5831,1201,66575,79318,6324,0,7,6199,0,0,747,0,41,0,0,1,0,0,0,0,1,0,0,0,0,1
32,74032,549,2,9,21830,65,1,432,0,1,1,0,0,0,23,23,6477,1996,97178,10145,6168,0,3,87033,0,0,706,0,41,0,0,1,0,0,0,0,0,0,0,0,0,1
33,173395,565,1,11,21932,102,2,407,0,2,3,0,0,0,26,11,14530,646,337674,32312,14448,0,5,305362,0,0,522,0,33,0,0,0,0,0,0,0,0,1,0,0,0,1
47,116464,619,3,24,33855,68,2,131,0,1,1,0,0,0,23,11,13719,1798,417463,54739,9705,0,7,362724,0,0,914,0,31,0,0,0,0,0,0,0,0,0,0,0,0,1
21,95062,589,2,0,21946,88,3,508,0,2,1,0,0,0,22,7,8331,2121,444238,22310,7921,0,5,421928,0,0,585,0,35,0,0,0,0,0,0,0,0,0,0,1,0,1
22,163315,528,3,4,18246,36,1,291,0,1,0,0,0,0,32,9,5358,747,258326,163534,13609,0,5,94791,0,0,700,0,39,0,0,0,0,0,0,0,0,0,0,0,0,1
44,39223,621,3,20,25672,36,2,442,0,2,1,0,0,0,29,27,6333,5366,83015,37828,3268,0,5,45186,0,0,915,0,37,0,0,0,0,0,0,0,0,0,0,0,0,1
33,107250,541,1,12,23262,28,0,318,0,3,2,0,0,0,21,23,5677,734,27971,6648,8937,0,7,21323,0,0,1125,0,39,0,0,0,0,0,0,0,0,0,0,0,0,1
56,158720,643,4,30,13847,17,2,565,0,3,1,0,0,0,25,13,6021,739,67207,40679,13225,0,6,26528,0,0,1110,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1
50,153511,529,2,29,21808,71,1,851,0,3,0,0,0,0,19,12,772,2148,132231,90089,12792,0,4,42142,0,0,706,0,41,0,0,1,0,0,0,0,0,0,0,0,0,1
56,83420,610,1,32,11184,36,0,388,0,3,0,0,0,0,20,20,3100,2525,19592,23633,6951,0,5,10578,0,0,408,0,36,0,0,0,0,0,0,0,0,0,0,0,0,1
45,102107,567,1,21,23144,65,1,516,0,4,0,0,0,0,17,19,11559,2057,128237,28624,8508,0,3,99612,0,0,631,0,37,0,0,0,0,0,0,0,0,0,0,1,0,1
18,87042,574,2,0,29227,36,3,742,0,3,1,0,0,0,21,17,3356,1823,165334,17464,7252,0,3,147869,0,0,1132,0,37,0,0,0,0,0,0,0,0,0,0,0,0,1
44,167040,595,3,21,13522,60,1,1012,0,1,0,0,0,0,24,19,5640,652,38756,167274,13919,0,4,7546,0,0,388,0,38,0,0,1,0,0,0,0,0,0,0,0,0,1
42,119948,620,1,20,23986,41,0,429,0,4,0,0,0,0,16,18,6277,584,114238,18477,9994,0,7,95761,0,0,861,0,34,0,0,0,1,0,0,0,0,0,0,0,0,1
37,80248,592,3,14,24873,26,0,440,0,4,1,0,0,0,20,22,5232,1735,22246,6630,6687,0,6,15616,0,0,1221,0,42,0,0,0,0,0,0,0,0,0,0,0,0,1
52,107761,556,2,32,15681,50,2,179,0,2,0,0,0,0,20,13,7303,1940,69265,8912,8979,0,5,60352,0,0,480,0,42,0,0,1,0,0,0,0,0,0,0,0,0,1
45,89288,581,4,24,15088,48,1,338,0,1,0,0,0,0,28,26,3604,1008,36888,313713,7440,0,4,8391,0,0,514,0,38,0,0,0,0,0,0,0,0,0,1,0,0,1
57,300000,577,2,34,19258,92,0,287,0,5,1,0,0,0,22,22,7728,848,35826,21090,25000,0,4,14735,0,0,544,0,42,0,0,0,0,0,0,0,0,0,0,0,0,1
42,70355,646,3,20,10042,24,0,372,0,3,1,0,0,0,24,24,10606,711,66362,43475,5862,0,5,22887,0,0,477,0,34,0,0,0,1,0,0,0,0,0,0,0,0,1
25,79054,570,1,3,9931,36,1,377,0,1,1,0,0,0,21,12,4039,4088,211297,23176,6587,0,6,188121,0,0,378,0,45,0,0,1,0,0,0,0,0,0,0,0,0,1
58,156539,575,2,35,36790,36,1,336,0,2,0,0,0,0,23,13,714,1856,26362,52487,13044,0,7,8806,0,0,1420,0,39,0,0,1,0,0,0,0,0,0,0,0,0,1
46,203857,591,2,23,24809,106,3,318,0,4,0,0,0,0,23,18,3380,459,167514,38702,16987,0,2,128811,0,0,669,0,35,0,0,0,0,0,0,0,0,0,0,0,0,1
39,134572,544,3,18,12976,74,0,333,0,4,3,0,0,0,19,10,2069,2431,385922,40514,11213,0,3,345407,0,0,367,0,36,0,0,0,1,0,0,0,0,0,0,0,0,1
58,210921,609,1,35,23107,36,2,605,0,2,0,0,0,0,22,20,1544,951,75336,35316,17576,0,7,40020,0,0,868,0,37,0,0,0,0,0,0,0,0,0,0,0,0,1
47,112061,585,2,24,10169,69,2,1121,0,3,1,0,0,0,28,21,12447,1015,14627,13835,9338,0,3,1633,0,0,273,0,44,0,0,1,0,0,0,0,0,0,0,1,0,1
46,75156,612,1,22,16140,44,0,426,0,1,0,0,0,0,25,24,2390,403,22566,13570,6262,0,5,8995,0,0,529,0,44,0,0,1,0,0,0,0,0,1,0,0,0,1
46,89617,606,1,23,14908,66,1,371,0,2,1,0,0,0,25,16,1316,459,34258,25365,7467,0,6,8892,0,0,404,0,43,0,0,0,0,0,0,0,0,0,1,0,0,1
42,141802,549,2,19,38128,28,0,355,0,2,0,0,0,0,29,19,1998,264,67063,18045,11816,0,4,49018,0,0,1810,0,37,0,0,1,0,0,0,0,0,0,0,0,0,1
36,79348,583,3,12,11796,40,0,375,0,3,1,0,0,0,27,13,4357,1678,27808,12166,6611,0,5,15641,0,0,424,0,41,0,0,0,0,0,0,1,0,0,0,0,0,1
46,75125,566,2,24,18168,48,2,630,0,1,1,0,0,0,25,11,3463,576,139348,29740,6260,0,3,109607,0,0,539,0,37,0,0,0,1,0,0,0,0,0,0,0,0,1
35,111082,625,3,13,12255,83,1,354,0,4,0,0,0,0,21,27,7904,2427,77238,44764,9256,0,4,32474,0,0,289,0,42,0,0,0,0,0,0,0,1,0,0,0,0,1
47,37316,510,3,25,17594,36,0,398,0,1,1,0,0,0,19,12,7482,1997,640484,27902,3109,0,5,612581,0,0,663,0,34,0,0,0,0,0,0,0,0,1,0,0,0,1
44,37229,612,3,22,16196,36,0,421,0,2,0,0,0,0,21,12,3847,1045,215014,14835,3102,0,5,200179,0,0,588,0,35,0,0,0,0,0,0,0,1,0,0,0,0,1
53,76568,569,1,31,12170,25,0,484,0,2,0,0,0,0,22,21,28456,1969,44412,28034,6380,0,2,16377,0,0,791,0,42,0,0,0,0,0,0,0,0,0,0,0,0,1
54,73138,574,2,35,25451,57,0,392,0,3,1,0,0,0,23,10,7682,1503,349559,47639,6094,0,4,301920,0,0,753,0,40,0,0,1,0,0,0,0,0,0,0,0,0,1
46,302440,560,3,25,29255,48,1,310,0,4,0,0,0,0,14,16,1229,751,142948,9754,18901,0,4,133193,0,0,1013,0,36,0,0,0,0,0,0,0,0,0,0,0,0,1
42,96052,607,1,20,36024,29,0,478,0,2,1,0,0,0,21,8,3941,1767,119095,50800,8003,0,4,68295,0,0,1505,0,43,0,0,1,0,0,0,0,0,0,0,0,0,1
41,95120,561,2,20,21040,46,1,625,0,4,2,0,0,1,21,27,11366,2872,241692,22346,7926,0,3,219345,0,0,821,0,40,0,0,0,1,0,0,0,0,0,0,0,0,1
36,129451,606,2,16,16302,63,0,523,0,2,0,0,0,0,20,15,2634,902,101975,66249,10787,0,4,35726,0,0,442,0,36,0,0,0,0,0,0,0,1,0,0,0,0,1
56,108132,591,4,35,14522,25,1,460,0,2,1,0,0,0,26,20,8587,374,73785,34754,9010,0,1,39031,0,0,706,0,40,0,0,1,0,0,0,0,0,0,0,0,0,1
44,108418,575,3,21,31779,43,0,349,0,3,0,0,0,0,27,23,3505,1252,103778,7758,9034,0,3,96019,0,0,1109,0,37,0,0,0,0,0,0,0,0,0,0,0,0,1
20,124981,515,2,1,33103,58,0,348,0,2,1,0,0,0,27,22,6709,1123,131813,7138,10414,0,3,124674,0,0,1038,0,38,0,0,0,0,0,0,0,0,0,0,0,0,1
29,53201,608,3,4,22433,48,2,365,0,2,0,0,0,0,27,12,1669,2030,131359,6768,4432,0,7,124590,0,0,684,0,36,0,0,0,0,0,0,0,0,0,0,0,0,1
36,48492,594,3,12,19731,39,0,323,0,5,1,0,0,0,20,17,852,879,15675,1756,4040,0,4,13919,0,0,678,0,40,0,0,0,1,0,0,0,0,0,0,0,0,1
40,84564,609,3,20,20309,66,0,498,0,5,0,0,0,0,29,8,2625,1039,25446,178417,7046,0,5,5633,0,0,509,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1
38,103335,562,1,14,17070,46,0,653,0,3,1,0,0,0,22,20,2109,1072,69680,73114,8610,0,3,8208,0,0,566,0,38,0,0,1,0,0,0,0,0,0,0,0,0,1
48,78003,615,3,25,41510,35,0,296,0,2,0,0,0,0,24,11,4165,859,468913,57458,6499,0,4,411455,0,0,1584,0,34,0,0,0,0,0,0,0,0,0,0,0,0,1
50,187739,535,1,24,18191,60,2,385,0,2,0,0,0,0,21,8,2327,792,51099,19515,15644,0,2,31584,0,0,584,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1
47,94179,623,2,25,17817,26,1,467,0,3,0,0,0,0,28,20,1470,735,28145,48985,7847,0,6,4049,0,0,852,0,41,0,0,0,1,0,0,0,0,0,0,0,0,1
51,132637,625,2,29,14378,72,0,346,0,2,1,0,0,0,26,8,5970,1279,122905,15563,11052,0,7,107341,0,0,349,0,35,0,0,0,0,0,0,0,0,0,0,0,0,1
39,107016,572,1,17,11603,36,0,461,0,5,1,0,0,0,24,8,2448,3347,24682,198881,8917,0,4,9199,0,0,441,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1
58,98761,600,1,38,17875,38,0,293,0,4,0,0,0,0,26,14,15433,690,16123,4305,8229,0,7,11818,0,0,649,0,43,0,0,0,0,0,1,0,0,0,0,0,0,1
33,116372,532,2,10,17336,44,3,640,0,2,0,0,0,0,22,15,4410,602,90734,34068,9697,0,4,56666,0,0,639,0,37,0,0,0,0,0,0,0,0,0,0,0,0,1
35,65501,606,2,10,12020,53,3,699,0,4,0,0,0,0,31,17,2692,353,108321,14796,5457,0,5,93525,0,0,349,0,39,0,0,1,0,0,0,0,0,0,0,0,1,1
37,87334,611,3,15,9299,26,0,406,0,4,1,0,0,0,24,6,4053,325,68005,31246,7277,0,5,36758,0,0,443,0,39,0,0,0,0,0,0,0,0,0,0,0,0,1
56,68874,619,2,31,13924,39,3,308,0,1,1,0,0,0,23,21,3962,1225,70720,14265,5738,0,2,56455,0,0,468,0,36,0,0,0,0,0,0,0,1,0,0,0,0,1
41,96235,645,5,20,34225,36,2,321,0,2,0,0,0,0,20,13,2141,533,420260,10707,8019,0,3,409552,0,0,1259,0,36,0,0,0,0,0,0,0,0,0,0,0,0,1
43,144554,596,2,21,18070,29,0,404,0,2,2,0,0,0,21,25,2718,1145,126996,15674,12045,0,2,111321,0,0,862,0,35,0,0,1,0,0,0,0,0,0,0,0,0,1
62,53290,631,2,40,14981,25,2,241,0,1,1,0,0,0,21,24,1653,402,82563,16153,4440,0,6,66409,0,0,725,0,35,0,0,0,0,0,0,0,0,0,0,1,0,1
51,186884,561,3,31,29813,15,3,627,0,2,2,0,0,0,25,1,5329,1738,60821,70510,15573,0,5,3831,0,0,2723,0,44,0,0,0,0,0,0,0,0,0,0,0,0,1
40,84991,547,3,19,13932,26,0,282,0,8,3,0,0,0,18,8,523,2964,12014,6525,7082,0,7,5489,0,0,705,0,39,0,0,1,0,0,0,0,0,0,0,0,0,1
58,123540,584,3,37,26411,82,1,380,0,2,1,0,0,0,25,10,4641,825,24779,8065,10294,0,4,16714,0,0,699,0,38,0,0,1,0,0,0,0,0,0,0,0,0,1
56,81022,530,3,33,13640,66,1,590,0,2,2,0,0,0,25,21,2116,1111,175864,19665,6751,0,4,156198,0,0,421,0,42,0,0,0,0,0,0,0,0,1,0,0,0,1
28,110081,581,1,7,11796,64,0,200,0,1,0,0,0,0,22,25,2769,422,27431,11706,9172,0,3,15724,0,0,335,0,43,0,0,0,0,0,0,0,0,0,0,0,0,1
45,70407,580,2,24,23201,36,0,406,0,3,0,0,0,0,26,10,3083,560,387740,10556,5866,0,4,377183,0,0,870,0,35,0,0,0,0,0,0,0,0,0,0,0,0,1
41,185573,528,2,19,34093,48,0,435,0,2,1,0,0,0,21,27,8790,316,105621,73226,15463,0,2,32394,0,0,1131,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1
33,37145,637,4,10,13094,36,1,270,0,1,1,0,0,0,21,3,9150,1652,71032,5157,3095,0,7,65875,0,0,453,0,38,0,0,0,0,0,0,0,0,0,0,0,0,1
34,62551,576,3,15,13368,57,1,324,0,1,1,0,0,0,25,20,4173,959,55517,24624,5211,0,4,30892,0,0,358,0,40,0,0,0,0,0,0,1,0,0,0,0,0,1
56,146209,617,1,35,8969,64,2,195,0,3,1,0,0,0,26,2,5865,945,54449,197033,12183,0,5,5962,0,0,226,0,43,0,0,0,0,0,0,1,0,0,0,0,0,1
42,73944,621,2,21,13932,16,0,477,0,7,0,0,0,0,21,16,4236,322,875673,62536,6161,0,6,813137,0,0,1103,0,36,0,0,0,0,0,0,0,0,0,0,0,0,1
49,108613,610,2,30,20067,22,2,192,0,6,1,0,0,0,27,3,6447,757,7204,20666,9050,0,8,7271,0,0,1110,0,40,0,0,1,0,0,0,0,1,0,0,0,0,1
50,62055,641,2,27,11672,67,0,329,0,3,1,0,0,0,21,12,985,1976,15434,38813,5170,0,6,3749,0,0,278,0,38,0,0,0,1,0,0,0,0,0,0,0,0,1
40,57811,608,3,17,22778,65,2,273,0,5,0,0,0,0,22,24,1576,2692,468121,17055,4816,0,4,451065,0,0,615,0,32,0,0,1,0,0,0,0,1,0,0,0,0,1
50,94211,595,2,29,12600,54,0,485,0,3,1,0,0,0,29,18,3161,839,9498,34745,7850,0,4,4054,0,0,378,0,38,0,0,0,0,0,0,0,1,0,0,0,0,1
28,50962,541,1,7,24249,46,4,424,0,2,0,0,0,0,30,22,1639,994,373867,4418,4246,0,5,369448,0,0,797,0,36,0,0,0,0,0,0,0,0,0,0,1,0,1
36,66017,549,2,12,8626,56,2,339,0,3,2,0,0,0,20,19,1104,1033,11802,13149,5501,0,3,4464,0,0,279,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1
31,75306,579,3,10,19317,30,1,819,0,2,1,0,0,0,21,9,2194,1823,132205,176176,6275,0,3,9393,0,0,845,0,43,0,0,0,0,0,0,0,0,1,0,0,0,1
37,173288,570,3,14,34405,53,0,462,0,2,1,0,0,0,20,27,7323,7591,105848,71035,14439,0,3,34813,0,0,1076,0,42,0,0,0,0,0,0,0,0,1,0,0,0,1
51,64021,640,3,29,13575,39,0,349,0,1,0,0,0,0,34,11,2156,539,61879,84458,5334,0,3,2130,0,0,468,0,35,0,0,0,0,0,0,0,0,0,0,0,0,1
35,54711,616,3,12,19952,24,2,326,0,2,0,0,0,0,11,8,1574,1659,240809,18517,4558,0,3,222291,0,0,996,0,36,0,0,0,0,0,0,0,0,0,0,0,0,1
58,99297,664,4,32,18062,23,2,244,0,3,1,0,0,0,19,25,4488,3602,77335,5245,8274,0,5,72090,0,0,1410,0,35,0,0,0,0,0,0,0,0,0,0,0,0,1
48,46514,662,3,28,26118,50,0,354,0,0,1,0,0,0,23,9,12698,544,354951,9554,3875,0,5,345396,0,0,732,0,34,0,0,1,0,0,0,0,0,0,0,0,0,1
29,80658,582,3,8,15625,48,1,539,0,2,0,0,0,0,22,7,3699,1831,148158,20539,6721,0,7,127618,0,0,477,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1
46,57736,615,1,22,18722,47,1,391,0,2,0,0,0,0,21,16,2659,2711,22857,6567,4811,0,4,16290,0,0,576,0,39,0,0,0,0,0,0,1,0,0,0,0,0,1
54,81674,607,1,34,21674,56,1,590,0,5,1,0,0,0,30,10,7293,1003,225341,27526,6806,0,4,197815,0,0,656,0,39,0,0,0,0,0,0,0,0,0,0,0,0,1
41,60731,597,3,20,13823,53,0,308,0,4,1,0,0,0,27,7,6219,910,44820,53893,5060,0,5,3875,0,0,415,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1
39,74900,624,4,17,13426,60,0,545,0,1,1,0,0,0,20,12,1465,515,59550,29255,6241,0,5,30295,0,0,351,0,38,0,0,1,0,0,0,0,0,0,0,0,0,1
39,80416,622,2,15,29718,54,2,283,0,3,1,0,0,0,24,20,4758,1764,86578,36440,6701,0,8,50138,0,0,964,0,36,0,0,0,0,0,0,0,0,1,0,0,0,1
39,93443,585,1,14,16896,58,1,365,0,2,3,0,0,0,18,3,6565,578,75015,16622,7786,0,3,58393,0,0,516,0,45,0,0,0,0,0,0,0,0,0,0,0,0,1
43,120667,626,1,22,24191,36,0,430,0,4,0,0,0,0,15,18,6802,307,114510,18853,10054,0,7,95656,0,0,897,0,33,0,0,0,0,0,0,0,1,0,0,0,0,1
50,91769,598,1,30,13368,101,0,607,0,4,1,0,0,0,26,15,2107,2480,62490,5160,7646,0,4,57329,0,0,323,0,36,0,0,0,0,0,0,0,0,0,0,0,0,1
49,81738,643,3,30,16501,62,0,213,0,5,1,0,0,0,20,16,1710,350,10950,14743,6811,0,4,5201,0,0,415,0,39,0,0,0,0,0,0,0,0,0,0,0,0,1
44,82497,576,3,22,13240,48,1,325,0,4,0,0,0,0,22,11,6731,1032,147521,8486,6874,0,3,139034,0,0,401,0,36,0,0,0,0,0,0,0,0,0,0,0,0,1
41,58578,599,3,20,64832,95,3,549,0,2,1,0,0,0,22,21,1293,480,1420578,27710,4880,0,4,1392868,0,0,1801,0,39,0,0,0,1,0,0,0,0,0,0,0,0,1
24,85055,640,3,1,14782,47,0,543,0,0,0,0,0,0,23,25,2352,353,47017,21556,7087,0,6,25461,0,0,469,0,40,0,0,0,0,0,0,0,0,0,1,0,0,1
36,50471,628,3,16,11731,31,2,308,0,3,0,0,0,0,21,11,9131,1109,173501,18742,4205,0,5,154759,0,0,488,0,36,0,0,0,0,0,0,0,0,0,0,0,0,1
54,77029,655,2,31,31788,47,1,694,0,2,0,0,0,0,18,24,2240,2549,571055,11423,6418,0,9,559631,0,0,1087,0,31,0,0,1,0,0,0,0,1,0,0,0,0,1
50,81671,596,4,26,19183,48,2,744,0,2,0,0,0,0,16,7,6788,1001,56357,10990,6805,0,4,45366,0,0,600,0,44,0,0,0,0,0,0,0,0,1,0,0,0,1
45,39668,638,2,21,43994,69,1,419,0,2,1,0,0,0,21,12,2324,1075,919844,78328,3305,0,6,841516,0,0,1109,0,35,0,0,0,0,0,0,0,0,0,0,0,0,1
51,71787,653,3,32,28603,24,1,277,0,4,1,0,0,0,16,8,26980,5392,63311,18494,5982,0,6,44817,0,0,1396,0,35,0,0,1,0,0,0,0,0,0,0,0,0,1
47,132472,619,3,25,31253,61,2,571,0,1,1,0,0,0,22,18,2562,310,188482,123267,11038,0,10,65215,0,0,836,0,40,0,0,1,0,0,0,0,0,0,0,0,0,1
40,154581,632,3,19,35648,56,1,337,0,4,0,0,0,0,23,3,1258,1200,36332,51560,12881,0,5,3440,0,0,1065,0,38,0,0,0,0,0,0,0,0,0,0,0,0,1
37,115565,663,3,16,16267,60,1,439,0,4,0,0,0,0,27,15,12730,1289,20766,31102,9629,0,4,10023,0,0,421,0,37,0,0,0,0,0,0,0,0,0,0,0,0,1
46,133834,605,3,22,28590,60,2,281,0,5,0,0,0,0,27,14,5193,5145,38823,59829,8840,0,5,6926,0,0,788,0,38,0,0,0,0,0,0,0,0,1,0,0,0,1
40,39510,626,3,15,9151,56,4,515,0,2,1,0,0,0,18,27,783,297,45544,9420,3291,0,6,36124,0,0,245,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1
50,52856,627,1,27,16737,48,1,171,0,1,0,0,0,0,23,23,909,2512,101215,5280,4404,0,3,95935,0,0,533,0,36,0,0,0,0,0,0,0,0,0,0,1,0,1
38,101212,572,4,15,19844,51,1,557,0,4,1,0,0,0,23,24,1873,407,25238,38613,8433,0,4,2104,0,0,632,0,43,0,0,0,0,0,0,0,0,0,0,0,0,1
36,59603,602,2,12,9459,94,2,547,0,6,2,0,0,0,25,14,3193,3361,62840,10797,4966,0,2,52043,0,0,219,0,37,0,0,0,0,0,0,0,0,0,0,0,0,1
48,91430,603,4,26,12050,79,3,422,0,4,0,0,0,0,26,7,1453,2586,119935,22448,7618,0,5,97487,0,0,366,0,47,0,0,0,0,0,0,1,0,0,0,0,0,1
60,88064,690,4,41,28464,75,0,511,0,4,0,0,0,0,19,23,16410,657,30164,20013,7338,0,5,10151,0,0,732,0,39,0,0,0,0,0,0,0,1,0,0,0,0,1
59,148767,618,4,37,25418,25,0,330,0,4,2,0,0,0,20,15,4968,2554,145851,75169,12396,0,7,70681,0,0,1225,0,35,0,0,0,0,0,0,0,0,0,0,0,0,1
53,52057,632,2,31,10368,59,0,206,0,8,1,0,0,0,24,24,1727,2386,46986,18715,4337,0,1,28270,0,0,272,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1
37,155387,557,1,15,13312,73,0,223,0,3,1,0,0,0,15,24,4576,296,79295,31337,12948,0,6,47957,0,0,319,0,40,0,0,0,0,0,0,1,0,0,0,0,0,1
46,108038,638,3,25,19906,66,1,390,0,4,1,0,0,0,17,12,2878,551,128785,13618,9002,0,4,115167,0,0,534,0,37,0,0,0,0,0,0,0,0,0,0,0,0,1
39,60351,546,4,18,21068,72,1,310,0,3,0,0,0,0,23,17,1504,924,256365,16527,5028,0,8,239838,0,0,591,0,38,0,0,0,0,0,0,0,0,0,0,0,0,1
49,57733,571,2,26,9542,33,0,423,0,1,0,0,0,0,20,28,11253,3004,101810,25439,4810,0,4,76371,0,0,369,0,38,0,0,0,0,0,0,0,0,0,0,0,0,1
42,69601,577,3,17,12664,74,1,389,0,3,0,0,0,0,25,10,4129,414,477995,14446,5799,0,5,463549,0,0,338,0,42,0,0,0,0,0,0,0,0,0,0,0,0,1
37,97779,592,1,15,10865,36,2,186,0,2,0,0,0,0,27,24,8952,940,16060,9162,8147,0,5,6898,0,0,390,0,38,0,0,0,0,0,0,0,0,0,0,0,0,1
53,172603,554,3,29,15932,49,0,483,0,4,1,0,0,0,25,12,3831,2145,21318,67160,14382,0,4,9670,0,0,514,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1
61,151462,685,4,37,34850,60,1,251,0,4,0,0,0,0,16,23,1097,2455,15363,12087,12621,0,2,3275,0,0,966,0,36,0,0,1,0,0,0,0,0,0,0,0,0,1
32,117662,643,4,12,40350,75,1,698,0,2,2,0,0,0,22,24,6178,363,97212,5206,9804,0,3,92005,0,0,1149,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1
47,67494,627,3,25,11851,28,1,364,0,3,1,0,0,0,18,14,5059,511,49604,22540,5623,0,3,27064,0,0,538,0,42,0,0,1,0,0,0,0,0,0,0,0,0,1
35,105786,607,3,12,22270,73,0,188,0,3,0,0,0,0,27,12,9488,5414,27976,27516,8815,0,4,7017,0,0,547,0,38,0,0,0,0,0,0,0,0,0,0,0,0,1
45,57840,534,3,24,17309,39,1,299,0,2,0,0,0,0,22,20,943,508,38183,6559,4819,0,3,31624,0,0,789,0,42,0,0,0,0,0,0,0,0,0,0,1,0,1
41,113249,601,2,19,12663,49,3,363,0,2,1,0,0,0,31,25,3454,1419,9639,11490,9436,0,4,3441,0,0,538,0,49,0,0,1,0,0,0,0,0,0,0,0,0,1
39,116461,615,2,19,39346,54,4,1219,0,3,2,0,0,0,19,5,4083,855,299954,4319,8996,0,4,295634,0,0,1230,0,39,0,0,0,0,0,0,0,0,0,0,0,0,1
40,91120,570,3,17,16065,72,1,347,0,1,0,0,0,0,29,21,4867,715,165256,27901,7592,0,3,137355,0,0,407,0,37,0,0,0,0,0,0,0,0,0,0,0,1,1
45,54738,600,3,23,21298,40,3,423,0,0,3,0,0,0,27,5,954,5098,193333,24473,4560,0,4,168859,0,0,754,0,40,0,0,1,0,0,0,0,0,0,0,0,0,1
44,70209,539,3,20,16585,48,1,188,0,3,0,0,0,0,27,13,2765,1336,60182,6566,5850,0,5,53615,0,0,541,0,40,0,0,0,0,0,0,0,1,0,0,0,0,1
53,76323,536,2,30,13393,39,0,258,0,2,1,0,0,0,21,9,4721,4580,92423,154358,6359,0,6,8581,0,0,476,0,45,0,0,0,0,0,0,0,0,0,0,0,0,1
40,113227,568,4,17,39158,60,0,388,0,2,1,0,0,0,24,2,1681,1628,178400,89849,9435,0,5,88550,0,0,1107,0,42,0,0,1,0,0,0,0,0,0,0,0,0,1
68,164443,614,4,47,29267,52,3,505,0,2,0,0,0,0,28,10,889,1370,208459,14839,13703,0,5,193620,0,0,896,0,34,0,0,0,0,0,0,0,0,0,0,0,0,1
33,107588,528,1,13,22843,25,0,301,0,3,2,0,0,0,21,25,6471,696,28248,6895,8965,0,7,21353,0,0,1171,0,39,0,0,0,0,0,0,0,0,0,0,0,0,1
20,62445,562,3,1,10358,27,0,295,0,2,0,0,0,0,26,15,3373,425,252578,55381,5203,0,3,197196,0,0,498,0,37,0,0,0,0,0,0,0,0,0,0,1,0,1
50,276291,555,2,27,20225,56,0,518,0,8,1,0,0,0,20,25,2783,938,25240,18614,23023,0,1,6625,0,0,722,0,44,0,0,0,1,0,0,0,0,0,0,0,0,1
